EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,4,260,21500332,,,10:39,3,5,0,0,201577,Robin Lopez,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Lopez REBOUND (Off:2 Def:5),12:00 AM
40,5,261,21500332,,,10:23,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Anthony Out of Bounds Lost Ball Turnover (P2.T13),12:01 AM
1,6,262,21500332,,,10:10,3,5,4,1,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,,,Anthony P.FOUL (P2.T2) (S.Twardoski),12:01 AM
11,6,263,21500332,,,10:10,3,7,0,1,204006,,,,,,0,,,,,,0,,,,,,,,,12:01 AM
16,3,264,21500332,Gay Free Throw Technical (5 PTS),,10:10,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,41 - 50,9,,12:02 AM
42,2,266,21500332,MISS Cousins 5' Driving Layup,,10:02,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:02 AM
0,4,267,21500332,,,10:02,3,5,0,0,204001,Kristaps Porzingis,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Porzingis REBOUND (Off:0 Def:5),12:02 AM
2,6,268,21500332,Rondo S.FOUL (P2.T1) (B.Forte),,9:57,3,4,5,1,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,201577,Robin Lopez,NYK,New York,1610612752,Knicks,0,,,,,,,,,12:02 AM
11,3,269,21500332,,,9:57,3,5,0,0,201577,Robin Lopez,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,42 - 50,8,Lopez Free Throw 1 of 2 (5 PTS),12:02 AM
12,3,271,21500332,,,9:57,3,5,0,0,201577,Robin Lopez,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,43 - 50,7,Lopez Free Throw 2 of 2 (6 PTS),12:03 AM
98,1,273,21500332,Cousins 4' Cutting Layup Shot (11 PTS) (Rondo 6 AST),,9:42,3,4,4,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,43 - 52,9,,12:03 AM
2,6,274,21500332,Casspi S.FOUL (P2.T2) (S.Twardoski),,9:31,3,4,5,1,201956,Omri Casspi,SAC,Sacramento,1610612758,Kings,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,0,,,,,,,,,12:03 AM
11,3,275,21500332,,,9:31,3,5,0,0,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,44 - 52,8,Afflalo Free Throw 1 of 2 (9 PTS),12:04 AM
12,3,277,21500332,,,9:31,3,5,0,0,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,45 - 52,7,Afflalo Free Throw 2 of 2 (10 PTS),12:04 AM
1,2,279,21500332,MISS Cousins 15' Jump Shot,,9:14,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:04 AM
0,4,281,21500332,Gay REBOUND (Off:2 Def:3),,9:13,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:04 AM
97,2,280,21500332,MISS Gay 3' Tip Layup Shot,,9:13,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:04 AM
0,4,282,21500332,Rondo REBOUND (Off:1 Def:4),,9:11,3,4,0,0,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:04 AM
66,1,284,21500332,Cousins 9' Jump Bank Shot (13 PTS) (Rondo 7 AST),,9:09,3,4,4,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,45 - 54,9,,12:05 AM
2,6,285,21500332,,,9:09,3,5,4,1,201577,Robin Lopez,NYK,New York,1610612752,Knicks,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,,,Lopez S.FOUL (P3.T3) (S.Twardoski),12:05 AM
10,3,286,21500332,Cousins Free Throw 1 of 1 (14 PTS),,9:09,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,45 - 55,10,,12:05 AM
1,2,289,21500332,,,8:53,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Anthony 22' Jump Shot,12:06 AM
0,4,290,21500332,McLemore REBOUND (Off:0 Def:2),,8:53,3,4,0,0,203463,Ben McLemore,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:06 AM
42,1,291,21500332,Casspi 4' Driving Layup (9 PTS) (Rondo 8 AST),,8:47,3,4,4,0,201956,Omri Casspi,SAC,Sacramento,1610612758,Kings,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,45 - 57,12,,12:06 AM
80,1,292,21500332,,,8:35,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,47 - 57,10,Anthony 15' Step Back Jump Shot (11 PTS),12:06 AM
1,2,293,21500332,MISS Gay 25' 3PT Jump Shot,,8:24,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:06 AM
0,4,294,21500332,,,8:24,3,5,0,0,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Afflalo REBOUND (Off:0 Def:3),12:06 AM
45,5,295,21500332,,,8:19,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Anthony Out of Bounds - Bad Pass Turnover Turnover (P3.T14),12:06 AM
1,1,296,21500332,Gay 12' Jump Shot (7 PTS),,8:04,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,47 - 59,12,,12:06 AM
1,2,297,21500332,,,7:51,3,5,0,0,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Afflalo  3PT Jump Shot,12:07 AM
0,4,298,21500332,Cousins REBOUND (Off:0 Def:4),,7:51,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:07 AM
1,2,299,21500332,MISS Cousins 25' 3PT Jump Shot,,7:42,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:07 AM
0,4,300,21500332,,,7:41,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Anthony REBOUND (Off:3 Def:7),12:07 AM
5,1,301,21500332,,,7:24,3,5,5,0,204001,Kristaps Porzingis,NYK,New York,1610612752,Knicks,201577,Robin Lopez,NYK,New York,1610612752,Knicks,0,,,,,,49 - 59,10,Porzingis 2' Layup (7 PTS) (Lopez 1 AST),12:07 AM
2,6,302,21500332,,,7:03,3,5,4,1,201577,Robin Lopez,NYK,New York,1610612752,Knicks,203463,Ben McLemore,SAC,Sacramento,1610612758,Kings,0,,,,,,,,Lopez S.FOUL (P4.T4) (S.Twardoski),12:08 AM
11,3,303,21500332,McLemore Free Throw 1 of 2 (4 PTS),,7:03,3,4,0,0,203463,Ben McLemore,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,49 - 60,11,,12:08 AM
12,3,305,21500332,McLemore Free Throw 2 of 2 (5 PTS),,7:03,3,4,0,0,203463,Ben McLemore,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,49 - 61,12,,12:08 AM
1,2,308,21500332,,,6:39,3,5,0,0,101181,Jose Calderon,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Calderon 24' 3PT Jump Shot,12:09 AM
0,4,309,21500332,KINGS Rebound,,6:36,3,2,0,0,1610612758,,,,,,0,,,,,,0,,,,,,,,,12:09 AM
0,8,310,21500332,,,6:36,3,5,5,0,201577,Robin Lopez,NYK,New York,1610612752,Knicks,202498,Lance Thomas,NYK,New York,1610612752,Knicks,0,,,,,,,,SUB: Thomas FOR Lopez,12:09 AM
1,1,311,21500332,Cousins 19' Jump Shot (16 PTS) (Rondo 9 AST),,6:19,3,4,4,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,49 - 63,14,,12:10 AM
1,9,312,21500332,,,6:19,3,3,0,0,1610612752,,,,,,0,,,,,,0,,,,,,,,Knicks Timeout: Regular (Reg.3 Short 0),12:10 AM
1,2,316,21500332,,,5:54,3,5,0,0,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Afflalo 25' 3PT Jump Shot,12:13 AM
0,4,317,21500332,Cousins REBOUND (Off:0 Def:5),,5:54,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:13 AM
41,1,318,21500332,Rondo 3' Running Layup (12 PTS),,5:48,3,4,0,0,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,49 - 65,16,,12:13 AM
46,1,319,21500332,,,5:25,3,5,0,0,202498,Lance Thomas,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,51 - 65,14,Thomas 10' Running Jump Shot (7 PTS),12:13 AM
42,1,320,21500332,Rondo 2' Driving Layup (14 PTS),,5:08,3,4,0,0,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,51 - 67,16,,12:14 AM
1,2,321,21500332,,,4:54,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Anthony 19' Jump Shot,12:14 AM
0,4,322,21500332,Cousins REBOUND (Off:0 Def:6),,4:54,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:14 AM
98,1,323,21500332,Cousins 2' Cutting Layup Shot (18 PTS) (Rondo 10 AST),,4:47,3,4,4,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,51 - 69,18,,12:14 AM
2,6,324,21500332,,,4:47,3,5,4,1,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,,,Afflalo S.FOUL (P3.PN) (B.Forte),12:14 AM
0,8,325,21500332,,,4:47,3,5,5,0,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,204038,Langston Galloway,NYK,New York,1610612752,Knicks,0,,,,,,,,SUB: Galloway FOR Afflalo,12:15 AM
0,8,326,21500332,,,4:47,3,5,5,0,204001,Kristaps Porzingis,NYK,New York,1610612752,Knicks,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,,,SUB: O'Quinn FOR Porzingis,12:15 AM
10,3,327,21500332,Cousins Free Throw 1 of 1 (19 PTS),,4:47,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,51 - 70,19,,12:15 AM
1,1,329,21500332,,,4:32,3,5,0,0,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,53 - 70,17,O'Quinn 16' Jump Shot (2 PTS),12:15 AM
57,1,330,21500332,Cousins 4' Driving Hook Shot (21 PTS),,4:20,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,53 - 72,19,,12:15 AM
1,2,331,21500332,,,4:04,3,5,0,0,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS O'Quinn 21' Jump Shot,12:15 AM
0,4,332,21500332,Rondo REBOUND (Off:1 Def:5),,4:03,3,4,0,0,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:15 AM
1,2,333,21500332,MISS Cousins 20' Jump Shot,,3:55,3,4,0,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:15 AM
0,4,334,21500332,Rondo REBOUND (Off:2 Def:5),,3:54,3,4,0,0,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:15 AM
1,2,335,21500332,MISS McLemore 16' Jump Shot,,3:47,3,4,0,0,203463,Ben McLemore,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:16 AM
0,4,337,21500332,Gay REBOUND (Off:3 Def:3),,3:46,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:16 AM
97,2,336,21500332,MISS Gay 3' Tip Layup Shot,,3:46,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:16 AM
0,4,339,21500332,Gay REBOUND (Off:4 Def:3),,3:45,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:16 AM
97,2,338,21500332,MISS Gay 1' Tip Layup Shot,,3:45,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:16 AM
0,4,340,21500332,,,3:44,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Anthony REBOUND (Off:3 Def:8),12:16 AM
1,2,341,21500332,,,3:34,3,5,0,0,202498,Lance Thomas,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Thomas  3PT Jump Shot,12:16 AM
0,4,342,21500332,,,3:33,3,5,0,0,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,O'Quinn REBOUND (Off:1 Def:3),12:16 AM
5,1,343,21500332,,,3:31,3,5,0,0,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,55 - 72,17,O'Quinn 2' Layup (4 PTS),12:16 AM
5,1,345,21500332,McLemore 3' Layup (7 PTS) (Gay 2 AST),,3:11,3,4,4,0,203463,Ben McLemore,SAC,Sacramento,1610612758,Kings,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,55 - 74,19,,12:16 AM
5,1,346,21500332,,,2:55,3,5,5,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,57 - 74,17,Anthony 3' Layup (13 PTS) (O'Quinn 2 AST),12:16 AM
1,9,347,21500332,KINGS Timeout: Regular (Full 3 Short 0),,2:54,3,2,0,0,1610612758,,,,,,0,,,,,,0,,,,,,,,,12:17 AM
0,8,349,21500332,SUB: Collison FOR Casspi,,2:54,3,4,4,0,201956,Omri Casspi,SAC,Sacramento,1610612758,Kings,201954,Darren Collison,SAC,Sacramento,1610612758,Kings,0,,,,,,,,,12:19 AM
0,8,350,21500332,SUB: Belinelli FOR Cousins,,2:54,3,4,4,0,202326,DeMarcus Cousins,SAC,Sacramento,1610612758,Kings,201158,Marco Belinelli,SAC,Sacramento,1610612758,Kings,0,,,,,,,,,12:19 AM
0,8,351,21500332,SUB: Koufos FOR McLemore,,2:54,3,4,4,0,203463,Ben McLemore,SAC,Sacramento,1610612758,Kings,201585,Kosta Koufos,SAC,Sacramento,1610612758,Kings,0,,,,,,,,,12:19 AM
0,8,352,21500332,,,2:54,3,5,5,0,101181,Jose Calderon,NYK,New York,1610612752,Knicks,2756,Sasha Vujacic,NYK,New York,1610612752,Knicks,0,,,,,,,,SUB: Vujacic FOR Calderon,12:20 AM
1,2,353,21500332,MISS Koufos 11' Jump Shot,,2:38,3,4,0,0,201585,Kosta Koufos,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:20 AM
0,4,354,21500332,,,2:38,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Anthony REBOUND (Off:3 Def:9),12:20 AM
2,6,355,21500332,Belinelli S.FOUL (P1.T3) (S.Twardoski),,2:32,3,4,5,1,201158,Marco Belinelli,SAC,Sacramento,1610612758,Kings,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,,,,12:20 AM
11,3,356,21500332,,,2:32,3,5,0,0,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,58 - 74,16,O'Quinn Free Throw 1 of 2 (5 PTS),12:20 AM
12,3,358,21500332,,,2:32,3,5,0,0,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,59 - 74,15,O'Quinn Free Throw 2 of 2 (6 PTS),12:21 AM
42,2,360,21500332,MISS Rondo 4' Driving Layup,,2:10,3,4,0,0,200765,Rajon Rondo,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:21 AM
0,4,361,21500332,,,2:09,3,5,0,0,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,O'Quinn REBOUND (Off:1 Def:4),12:21 AM
1,2,362,21500332,,,2:04,3,5,0,0,204038,Langston Galloway,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Galloway 17' Jump Shot,12:21 AM
0,4,363,21500332,,,2:03,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Anthony REBOUND (Off:4 Def:9),12:21 AM
2,6,364,21500332,Gay S.FOUL (P1.T4) (E.Malloy),,2:02,3,4,5,1,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,,,,12:21 AM
11,3,365,21500332,,,2:02,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Anthony Free Throw 1 of 2,12:22 AM
1,4,366,21500332,,,2:02,3,3,0,0,1610612752,,,,,,0,,,,,,0,,,,,,,,Knicks Rebound,12:22 AM
12,3,367,21500332,,,2:02,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,60 - 74,14,Anthony Free Throw 2 of 2 (14 PTS),12:22 AM
1,2,369,21500332,MISS Gay  3PT Jump Shot,,1:49,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:22 AM
0,4,370,21500332,,,1:48,3,5,0,0,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,O'Quinn REBOUND (Off:1 Def:5),12:22 AM
1,6,371,21500332,Gay P.FOUL (P2.PN) (B.Forte),,1:41,3,4,5,1,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,,,,12:23 AM
11,3,372,21500332,,,1:41,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,61 - 74,13,Anthony Free Throw 1 of 2 (15 PTS),12:23 AM
12,3,374,21500332,,,1:41,3,5,0,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,62 - 74,12,Anthony Free Throw 2 of 2 (16 PTS),12:23 AM
1,2,376,21500332,MISS Gay 5' Jump Shot,,1:27,3,4,0,0,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:24 AM
0,4,377,21500332,,,1:26,3,5,0,0,204038,Langston Galloway,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Galloway REBOUND (Off:0 Def:3),12:24 AM
1,1,378,21500332,,,1:19,3,5,5,0,2756,Sasha Vujacic,NYK,New York,1610612752,Knicks,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,65 - 74,9,Vujacic  3PT Jump Shot (3 PTS) (Anthony 4 AST),12:24 AM
1,2,379,21500332,MISS Belinelli 19' Jump Shot,,1:03,3,4,0,0,201158,Marco Belinelli,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:24 AM
0,4,380,21500332,,,1:02,3,5,0,0,2756,Sasha Vujacic,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Vujacic REBOUND (Off:0 Def:2),12:24 AM
2,5,381,21500332,Gay STEAL (1 STL),,0:43,3,5,4,0,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,,,Anthony Lost Ball Turnover (P4.T15),12:24 AM
79,1,382,21500332,Collison 12' Pullup Jump Shot (10 PTS),,0:28,3,4,0,0,201954,Darren Collison,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,65 - 76,11,,12:25 AM
26,6,383,21500332,,,0:08,3,5,4,1,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,200752,Rudy Gay,SAC,Sacramento,1610612758,Kings,0,,,,,,,,Anthony Offensive Charge Foul (P3.PN) (S.Twardoski),12:25 AM
5,5,384,21500332,,,0:08,3,5,0,1,2546,Carmelo Anthony,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Anthony Foul Turnover (P5.T16),12:25 AM
0,8,385,21500332,SUB: McLemore FOR Koufos,,0:08,3,4,4,0,201585,Kosta Koufos,SAC,Sacramento,1610612758,Kings,203463,Ben McLemore,SAC,Sacramento,1610612758,Kings,0,,,,,,,,,12:25 AM
0,8,386,21500332,,,0:08,3,5,5,0,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,0,,,,,,,,SUB: Afflalo FOR O'Quinn,12:25 AM
1,5,387,21500332,Collison Bad Pass Turnover (P1.T4),,0:00,3,4,5,0,201954,Darren Collison,SAC,Sacramento,1610612758,Kings,202498,Lance Thomas,NYK,New York,1610612752,Knicks,0,,,,,,,,Thomas STEAL (1 STL),12:26 AM
1,2,388,21500332,,,0:00,3,5,0,0,202498,Lance Thomas,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Thomas 41' 3PT Jump Shot,12:26 AM
0,4,390,21500332,,,0:00,3,3,0,0,1610612752,,,,,,0,,,,,,0,,,,,,,,Knicks Rebound,12:26 AM
0,13,389,21500332,,,0:00,3,0,0,0,0,,,,,,0,,,,,,0,,,,,,65 - 76,11,,12:26 AM
0,12,392,21500332,,,12:00,4,0,0,0,0,,,,,,0,,,,,,0,,,,,,65 - 76,11,,12:30 AM
1,1,393,21500332,,,11:42,4,5,5,0,2756,Sasha Vujacic,NYK,New York,1610612752,Knicks,203124,Kyle O'Quinn,NYK,New York,1610612752,Knicks,0,,,,,,67 - 76,9,Vujacic 22' Jump Shot (5 PTS) (O'Quinn 3 AST),12:30 AM
79,1,394,21500332,Collison 20' Pullup Jump Shot (12 PTS),,11:29,4,4,0,0,201954,Darren Collison,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,67 - 78,11,,12:30 AM
5,2,395,21500332,,,11:12,4,5,0,0,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,MISS Afflalo 3' Layup,12:30 AM
0,4,396,21500332,Koufos REBOUND (Off:0 Def:3),,11:11,4,4,0,0,201585,Kosta Koufos,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:30 AM
78,1,397,21500332,Koufos 5' Floating Jump Shot (4 PTS) (Casspi 3 AST),,10:56,4,4,4,0,201585,Kosta Koufos,SAC,Sacramento,1610612758,Kings,201956,Omri Casspi,SAC,Sacramento,1610612758,Kings,0,,,,,,67 - 80,13,,12:31 AM
1,1,398,21500332,,,10:39,4,5,5,0,204038,Langston Galloway,NYK,New York,1610612752,Knicks,201167,Arron Afflalo,NYK,New York,1610612752,Knicks,0,,,,,,70 - 80,10,Galloway 25' 3PT Jump Shot (5 PTS) (Afflalo 2 AST),12:31 AM
78,2,399,21500332,MISS Collison 5' Floating Jump Shot,,10:23,4,4,0,0,201954,Darren Collison,SAC,Sacramento,1610612758,Kings,0,,,,,,0,,,,,,,,,12:31 AM
0,4,400,21500332,,,10:22,4,5,0,0,204038,Langston Galloway,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,,,Galloway REBOUND (Off:0 Def:4),12:31 AM
2,6,401,21500332,Belinelli S.FOUL (P2.T1) (E.Malloy),,10:18,4,4,5,1,201158,Marco Belinelli,SAC,Sacramento,1610612758,Kings,204038,Langston Galloway,NYK,New York,1610612752,Knicks,0,,,,,,,,,12:31 AM
11,3,402,21500332,,,10:18,4,5,0,0,204038,Langston Galloway,NYK,New York,1610612752,Knicks,0,,,,,,0,,,,,,71 - 80,9,Galloway Free Throw 1 of 2 (6 PTS),12:32 AM
